법정동코드,주소,새주소-도로명,일반인이용,경도,위도,법정동명
10200,서울특별시 광진구 능동 251-1,능동로32길,일반인 개방,127.08553,37.552618,능동
10200,서울특별시 광진구 능동 249-30,능동로32길,일반인 개방,127.085533,37.552837,능동
10200,서울특별시 광진구 능동 249-31,능동로32길,일반인 개방,127.08543,37.552888,능동
10200,서울특별시 광진구 능동 249-32,능동로32길,일반인 개방,127.085329,37.552918,능동
10200,서울특별시 광진구 능동 250-2,능동로32길,일반인 개방,127.08512,37.552767,능동
10200,서울특별시 광진구 능동 253-3,능동로34길,일반인 개방,127.0869,37.552632,능동
10200,서울특별시 광진구 중곡동 256-5,면목로,일반인 개방,127.08889,37.552432,능동
10200,서울특별시 광진구 능동 250-18,능동로32길,일반인 개방,127.084967,37.55249,능동
10200,서울특별시 광진구 능동 250-19,능동로32길,일반인 개방,127.084828,37.552545,능동
10200,서울특별시 광진구 능동 251-12,능동로32길,일반인 개방,127.085359,37.552529,능동
10200,서울특별시 광진구 능동 249-7,천호대로118길,일반인 개방,127.084906,37.553243,능동
10200,서울특별시 광진구 능동 249-22,천호대로118길,일반인 개방,127.085009,37.553204,능동
10200,서울특별시 광진구 능동 249-24,천호대로118길,일반인 개방,127.085215,37.553122,능동
10200,서울특별시 광진구 능동 249-3,천호대로120길,일반인 개방,127.086128,37.553038,능동
10200,서울특별시 광진구 능동 241-19 로뎀파크,천호대로116길,일반인 개방,127.082797,37.553053,능동
10200,서울특별시 광진구 능동 241-5,천호대로116길,일반인 개방,127.082766,37.552886,능동
10200,서울특별시 광진구 능동 242-19,천호대로116길,일반인 개방,127.083045,37.552778,능동
10200,서울특별시 광진구 능동 241-23,천호대로116길,일반인 개방,127.082691,37.552616,능동
10200,서울특별시 광진구 능동 241-9,천호대로116길,일반인 개방,127.082558,37.552672,능동
10200,서울특별시 광진구 능동 253-6,천호대로112길,일반인 개방,127.08722,37.552308,능동
10200,서울특별시 광진구 능동 257-11,천호대로122길,일반인 개방,127.087784,37.552418,능동
10200,서울특별시 광진구 능동 260-1,능동로32길,일반인 개방,127.08024,37.554938,능동
10200,서울특별시 광진구 능동 224-34,능동로32길,일반인 개방,127.079954,37.555011,능동
10200,서울특별시 광진구 능동 224-3,능동로32길,일반인 개방,127.079774,37.555243,능동
10200,서울특별시 광진구 능동 224-43,능동로32길,일반인 개방,127.079612,37.555308,능동
10200,서울특별시 광진구 능동 224-46,능동로32길,일반인 개방,127.079548,37.55519,능동
10200,서울특별시 광진구 능동 224-45,능동로32길,일반인 개방,127.07939,37.555246,능동
10200,서울특별시 광진구 능동 224-2 푸르미르,능동로34길,일반인 개방,127.079709,37.555525,능동
10200,서울특별시 광진구 능동 223-43,능동로34길,일반인 개방,127.079879,37.555757,능동
10200,서울특별시 광진구 능동 223-11 세리빌,능동로34길,일반인 개방,127.079977,37.555703,능동
10200,서울특별시 광진구 능동 224-40,능동로34길,일반인 개방,127.079818,37.555347,능동
10200,서울특별시 광진구 능동 249-21,천호대로120길,일반인 개방,127.086041,37.552924,능동
10200,서울특별시 광진구 능동 249-4 꿈맞이어린이집,천호대로120길,일반인 개방,127.08597,37.55282,능동
10200,서울특별시 광진구 능동 249-41,능동로32길,일반인 개방,127.085921,37.552725,능동
10200,서울특별시 광진구 능동 251-3,천호대로120길,일반인 개방,127.085783,37.552429,능동
10200,서울특별시 광진구 능동 251-13,천호대로120길,일반인 개방,127.085728,37.552328,능동
10200,서울특별시 광진구 능동 253-25,능동로34길,일반인 개방,127.086481,37.552811,능동
10200,서울특별시 광진구 능동 240-6,능동로32길,일반인 개방,127.082348,37.553302,능동
10200,서울특별시 광진구 능동 240-13 나예림홈,능동로32길,일반인 개방,127.082202,37.553338,능동
10200,서울특별시 광진구 능동 240-24,능동로32길,일반인 개방,127.082441,37.553419,능동
10200,서울특별시 광진구 능동 240-22,능동로32길,일반인 개방,127.082146,37.553534,능동
10200,서울특별시 광진구 능동 240-18,능동로32길,일반인 개방,127.082238,37.553696,능동
10200,서울특별시 광진구 능동 240-17,능동로32길,일반인 개방,127.082362,37.553626,능동
10200,서울특별시 광진구 능동 249-34,능동로32길,일반인 개방,127.085135,37.552996,능동
10200,서울특별시 광진구 능동 250-1,천호대로118길,일반인 개방,127.084726,37.552917,능동
10200,서울특별시 광진구 능동 250-28 대공원주택,천호대로118길,일반인 개방,127.084653,37.552804,능동
10200,서울특별시 광진구 능동 250-12,천호대로118길,일반인 개방,127.084712,37.552726,능동
10200,서울특별시 광진구 능동 250-22,천호대로118길,일반인 개방,127.084673,37.552605,능동
10200,서울특별시 광진구 능동 243-13,능동로32길,일반인 개방,127.084223,37.553138,능동
10200,서울특별시 광진구 능동 243-23,능동로32길,일반인 개방,127.083971,37.55302,능동
10200,서울특별시 광진구 능동 243-11,능동로32길,일반인 개방,127.083952,37.552832,능동
10200,서울특별시 광진구 능동 224-37,능동로34길,일반인 개방,127.080041,37.555263,능동
10200,서울특별시 광진구 능동 242-4,능동로32길,일반인 개방,127.083777,37.553125,능동
10200,서울특별시 광진구 능동 242-12,능동로32길,일반인 개방,127.083699,37.552983,능동
10200,서울특별시 광진구 능동 224-24,능동로34길,일반인 개방,127.080639,37.555179,능동
10200,서울특별시 광진구 능동 223-6,능동로36길,일반인 개방,127.081127,37.555588,능동
10200,서울특별시 광진구 능동 225-27,능동로32길,일반인 개방,127.078874,37.555098,능동
10200,서울특별시 광진구 능동 225-4,천호대로110길,일반인 개방,127.077839,37.553808,능동
10200,서울특별시 광진구 능동 320-36,능동로32길,일반인 개방,127.079343,37.55503,능동
10200,서울특별시 광진구 능동 320-85,천호대로110길,일반인 개방,127.078949,37.554264,능동
10200,서울특별시 광진구 능동 320-82,능동로32길,일반인 개방,127.079636,37.554587,능동
10200,서울특별시 광진구 능동 232-20,천호대로112길,일반인 개방,127.080874,37.554423,능동
10200,서울특별시 광진구 능동 211,천호대로112길,일반인 개방,127.080309,37.554514,능동
10200,서울특별시 광진구 능동 250-21,천호대로118길,일반인 개방,127.084748,37.552466,능동
10200,서울특별시 광진구 능동 284-11 힐탑,천호대로110길,일반인 개방,127.078572,37.553719,능동
10200,서울특별시 광진구 능동 371-1,천호대로112길,일반인 개방,127.079776,37.553835,능동
10200,서울특별시 광진구 능동 239-22,천호대로114길,일반인 개방,127.082325,37.554272,능동
10200,서울특별시 광진구 능동 224-27,능동로32길,일반인 개방,127.080631,37.554871,능동
10200,서울특별시 광진구 능동 224-8,능동로34길,일반인 개방,127.080284,37.555326,능동
10200,서울특별시 광진구 능동 225-16 한성센트빌,능동로,일반인 개방,127.078544,37.554438,능동
10200,서울특별시 광진구 능동 239-28,능동로32길,일반인 개방,127.083054,37.553817,능동
10200,서울특별시 광진구 능동 239-12,천호대로116길,일반인 개방,127.083354,37.55373,능동
10200,서울특별시 광진구 능동 239-42,천호대로116길,일반인 개방,127.083436,37.553937,능동
10200,서울특별시 광진구 능동 244-18,천호대로116길,일반인 개방,127.083673,37.553847,능동
10200,서울특별시 광진구 능동 244-1,천호대로116길,일반인 개방,127.083742,37.553952,능동
10200,서울특별시 광진구 능동 241-31,능동로32길,일반인 개방,127.082701,37.553408,능동
10200,서울특별시 광진구 능동 241-13,능동로32길,일반인 개방,127.082746,37.553475,능동
10200,서울특별시 광진구 능동 252-32,천호대로120길,일반인 개방,127.085668,37.551884,능동
10200,서울특별시 광진구 능동 252-31,천호대로120길,일반인 개방,127.085716,37.551971,능동
10200,서울특별시 광진구 능동 252-26,천호대로124길,일반인 개방,127.085728,37.551769,능동
10200,서울특별시 광진구 능동 238-8,천호대로116길,일반인 개방,127.083532,37.554377,능동
10200,서울특별시 광진구 능동 238-17 레나빌9차,천호대로116길,일반인 개방,127.083016,37.554592,능동
10200,서울특별시 광진구 능동 238-22,능동로34길,일반인 개방,127.082868,37.554463,능동
10200,서울특별시 광진구 능동 242-11,천호대로116길,일반인 개방,127.083523,37.553027,능동
10200,서울특별시 광진구 능동 242-10,천호대로116길,일반인 개방,127.083399,37.553091,능동
10200,서울특별시 광진구 능동 242-2,능동로32길,일반인 개방,127.083715,37.553324,능동
10200,서울특별시 광진구 능동 247-1,천호대로,일반인 개방,127.085778,37.554355,능동
10200,서울특별시 광진구 능동 247-16 삼화빌딩,천호대로,일반인 개방,127.085987,37.554265,능동
10200,서울특별시 광진구 능동 247-15,천호대로,일반인 개방,127.086269,37.554141,능동
10200,서울특별시 광진구 능동 247-5 서울시민교회,천호대로,일반인 개방,127.08639,37.553972,능동
10200,서울특별시 광진구 능동 247-12 우송,능동로36길,일반인 개방,127.086431,37.553807,능동
10200,서울특별시 광진구 능동 177-3 빌라 헤르메스,천호대로114길,일반인 개방,127.08165,37.553503,능동
10200,서울특별시 광진구 능동 166-2 리치 하이츠 파크,천호대로114길,일반인 개방,127.081374,37.553109,능동
10200,서울특별시 광진구 능동 177-38,천호대로114길,일반인 개방,127.081607,37.552993,능동
10200,서울특별시 광진구 능동 174,천호대로116길,일반인 개방,127.081494,37.552719,능동
10200,서울특별시 광진구 능동 250-4,능동로32길,일반인 개방,127.084789,37.552311,능동
10200,서울특별시 광진구 능동 251-10,능동로32길,일반인 개방,127.085014,37.552184,능동
10200,서울특별시 광진구 능동 315-21,천호대로110길,일반인 개방,127.077832,37.552637,능동
10200,서울특별시 광진구 능동 314-4,천호대로110길,일반인 개방,127.077994,37.55233,능동
10200,서울특별시 광진구 능동 314-12,천호대로110길,일반인 개방,127.077951,37.552213,능동
10200,서울특별시 광진구 능동 201 마리스홈,천호대로112길,일반인 개방,127.080169,37.553751,능동
10200,서울특별시 광진구 능동 248-37,천호대로120길,일반인 개방,127.086242,37.553314,능동
10200,서울특별시 광진구 능동 257-6,천호대로124길,일반인 개방,127.088126,37.552318,능동
10200,서울특별시 광진구 능동 256-14 공원갈비,능동로36길,일반인 개방,127.088652,37.552464,능동
10200,서울특별시 광진구 능동 252-29,천호대로124길,일반인 개방,127.085868,37.552005,능동
10200,서울특별시 광진구 능동 252-27,천호대로124길,일반인 개방,127.085768,37.551852,능동
10200,서울특별시 광진구 능동 251-41,능동로32길,일반인 개방,127.085297,37.552267,능동
10200,서울특별시 광진구 능동 221-15,천호대로110길,일반인 개방,127.079092,37.555447,능동
10200,서울특별시 광진구 능동 256-4,천호대로,일반인 개방,127.088785,37.552727,능동
10200,서울특별시 광진구 능동 256-3 능동나이스빌딩,천호대로,일반인 개방,127.088585,37.552918,능동
10200,서울특별시 광진구 능동 256-12,천호대로,일반인 개방,127.088191,37.553329,능동
10200,서울특별시 광진구 능동 251-43,능동로32길,일반인 개방,127.085092,37.552272,능동
10200,서울특별시 광진구 능동 250-20,능동로32길,일반인 개방,127.08491,37.55239,능동
10200,서울특별시 광진구 능동 255-16 청화빌딩,천호대로,일반인 개방,127.086932,37.55387,능동
10200,서울특별시 광진구 능동 255-13 청호하우스,천호대로120길,일반인 개방,127.086831,37.553719,능동
10200,서울특별시 광진구 능동 254-1,천호대로120길,일반인 개방,127.086642,37.553428,능동
10200,서울특별시 광진구 능동 254-30,능동로36길,일반인 개방,127.086818,37.553369,능동
10200,서울특별시 광진구 능동 252-33,천호대로124길,일반인 개방,127.0856,37.551807,능동
10200,서울특별시 광진구 능동 255-5,천호대로,일반인 개방,127.087881,37.553424,능동
10200,서울특별시 광진구 능동 221-19 능마루오피스,천호대로110길,일반인 개방,127.079315,37.555871,능동
